class,parent,header,offset,type,field
OrderData,Ogre::GeneralAllocatedObject,OrdersPanel.h,0xB0,MyGUI::Button*,removeButton
OrderData,Ogre::GeneralAllocatedObject,OrdersPanel.h,0xB8,OrderData*,data
OrderData,Ogre::GeneralAllocatedObject,OrdersPanel.h,0xC8,char,speedImageNamesIdx
Ownerships,,Platoon.h,0x8,"std::set<hand, std::less<hand>, Ogre::STLAllocator<hand, Ogre::GeneralAllocPolicy > >",slaves
Ownerships,,Platoon.h,0x30,TownBase*,_homeTown
Ownerships,,Platoon.h,0x38,hand,_homeBuilding
Ownerships,,Platoon.h,0x58,lektor<hand>,stuff
Ownerships,,Platoon.h,0x68,GroupSense*,_groupSense
Ownerships,,Platoon.h,0x70,Faction*,faction
Ownerships,,Platoon.h,0x70,bool,isAnimalsOnly
Ownerships,,Platoon.h,0x78,Platoon*,me
Ownerships,,Platoon.h,0x78,std::string,stringID
Ownerships,,Platoon.h,0x78,Platoon*,me
Ownerships,,Platoon.h,0x80,TownBase*,occupiedTown
Ownerships,,Platoon.h,0x80,HandleList*,characterHandles
Ownerships,,Platoon.h,0x88,int,money
Ownerships,,Platoon.h,0x88,float,p_TIME
Ownerships,,Platoon.h,0x90,ZoneMap*,lastActiveZone
Ownerships,,Platoon.h,0x98,CharacterMemory*,_myMemory
Ownerships,,Platoon.h,0xA0,int,_characterCountCurrent
Ownerships,,Platoon.h,0xA0,Character*,squadleader
Ownerships,,Platoon.h,0xA4,int,_characterCountOriginal
Ownerships,,Platoon.h,0xA8,SquadType,squadType
Ownerships,,Platoon.h,0xA8,Character*,backupLeader
Ownerships,,Platoon.h,0xAC,YesNoMaybe,hasUniques
Ownerships,,Platoon.h,0xB0,MoveSpeed,speedOverride
Ownerships,,Platoon.h,0xB0,float,deactivationTimer
Ownerships,,Platoon.h,0xB4,Ogre::Vector3,workingPos
Ownerships,,Platoon.h,0xB8,hand,isSeparatedSquad
Ownerships,,Platoon.h,0xC0,Tasker*,currentGoal
Ownerships,,Platoon.h,0xC8,Ogre::Vector3,positionMoved
Ownerships,,Platoon.h,0xD4,Ogre::Vector3,teleportTo
Ownerships,,Platoon.h,0xD8,bool,canRefresh
Ownerships,,Platoon.h,0xD9,bool,regenerates
Ownerships,,Platoon.h,0xE0,GameData*,myBaseHomeTownData
Ownerships,,Platoon.h,0xE0,bool,teleportMessage
Ownerships,,Platoon.h,0xE8,float,priceMultWhenITrade
Ownerships,,Platoon.h,0xE8,PlayerInterface*,isPlayer
Ownerships,,Platoon.h,0xEC,bool,_iBuyStolenGoods
Ownerships,,Platoon.h,0xED,bool,_iBuyIllegalGoods
Ownerships,,Platoon.h,0xF0,Ogre::Entity*,locatorModel
Ownerships,,Platoon.h,0xF0,bool,isPhysical
Ownerships,,Platoon.h,0xF8,Blackboard*,blackboard
Ownerships,,Platoon.h,0x100,bool,_isIntact
Ownerships,,Platoon.h,0x108,GameData*,squadTemplate
Ownerships,,Platoon.h,0x110,float,malnourishedLevel
Ownerships,,Platoon.h,0x114,bool,hasNeverBeenActivated
Ownerships,,Platoon.h,0x115,bool,_persistentSquad
Ownerships,,Platoon.h,0x116,bool,isResidentSquad
Ownerships,,Platoon.h,0x118,PlatoonCreationMessage,messageOnActivation
Ownerships,,Platoon.h,0x120,AreaSector*,currentSpawnArea
Ownerships,,Platoon.h,0x128,hand,squadleader
Ownerships,,Platoon.h,0x148,Ownerships,ownerships
Ownerships,,Platoon.h,0x1D8,ActivePlatoon*,activePlatoon
Ownerships,,Platoon.h,0x1E0,UnloadedPlatoon*,unloadedPlatoon
Ownerships,,Platoon.h,0x1E8,PatrolInfo*,patrolSettings
Ownerships,,Platoon.h,0x1F0,bool,isDead
Ownerships,,Platoon.h,0x1F1,bool,imprisoned
Ownerships,,Platoon.h,0x1F2,short,index
Ownerships,,Platoon.h,0x1F8,TimeOfDay,traderInventoryRefreshTime
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x0,ParticleSystemHandler*,particle
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x0,unsigned int,limit
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x0,hand,who
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x0,Character*,me
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x0,GameData*,data
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x4,unsigned int,lastIndex
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x8,GameData*,effectData
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x8,ParticlePool::ParticleData*,particles
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x8,CombatClass*,combatClass
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x8,CombatClass::AttackSlotManager,attackSlots
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x8,hand,character
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x10,Ogre::SceneNode*,node
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x10,float,maxTTL
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x20,float,time
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x28,std::string,boneName
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x50,Ogre::Vector3,pos
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x5C,Ogre::Quaternion,rot
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0xE0,"ogre_unordered_map<swordStateEnum, CombatState*>::type",stateMap
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x120,bool,wantsToBlock
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x121,bool,isStumbleBlocking
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x124,float,stumbleTimer
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x128,float,whenCanStopStumble
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x12C,float,stumbleForce
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x130,bool,combatModeActive
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x138,double,lastCombatModeTimeStamp
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x140,float,_isAttacking
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x144,bool,inDeadTime
ParticlePool,Ogre::GeneralAllocatedObject,CombatClass.h,0x148,float,deadTimer
